,date,text,sent
308,11/21/2023,"The VIZIO 50"" Class V-Series 4K UHD LED Smart TV V505-J09 was not delivered to my mailbox or by my door! I was home all day Nov 18th and check my times for the package! 2 other packages from Walmart where deliver on that date!",0
309,12/1/2023,This tv honestly sucks . It's big yes but it doesn't connect to the internet at all. I have to use the PlayStation to actually be able to watch stuff online.,0
310,11/30/2023,Do not buy online or have it shipped in delivery. It will come broken. I got mine yesterday and the screen is cracked and can’t see anything on the picture.,0
311,11/27/2023,"Driver for Roadie stoled my 65” tv Evelyn R what a disgrace to life you are about to lose the only job you have for a tv that's sad, once i find out who you are you'll be all over social media lol",0
312,11/6/2023,"Speakers sound terrible on tv, they quit working after 30 days. I went to return it and it was 2 days outside of my return window. Wouldn’t recommend purchasing",0
313,11/25/2023,"Great news! Items from your order were delivered at 1:53pm on Sat, Nov 25.  THIS ORDER WAS NOT DELIVERED  Order date: Fri, Nov 24, 2023
Order number: 2000114-71368475",0
314,11/17/2023,"i received a broken tv. It has no damage that you can see, but it wouldnt turn on its acting like when your tv is dying it comes on real quick and turn off faster it came on.",0
315,11/9/2023,"Beautiful tv.  Was disappointed after two hours trying to get it to work auto find out it wasn’t compatible with our cable provider, Spectrum.  Would be nice if it said this in the description - wouldn’t have purchased it!",0
316,11/19/2023,I dislike that I didn’t even get my TV that was ordered and at this point I would like a refund I don’t even care for a TV because that’s not fair that I didn’t get it but it says it was delivered so the delivery guy must’ve taken my TV,0
317,11/16/2023,I dislike dishonesty!! Seller provided wrong and misinformation of product and shipping information. Not a satisfied customer and I would like my refund!,0
318,10/29/2023,Unfortunately when the tv arrived the screen was broken-shattered actually. Obviously I returned it. As soon as my money is refunded I will order again.,0
319,8/9/2023,Purchased the 50 inch Vizio TV had a good picture to begin with but just a year later a big green line across the bottom of the screen,0
320,11/29/2022,"I brought it up extremely carefully, didn’t bump into anything, and I definitely didn’t drop it! This is ridiculous it looks like someone kicked it.",0
321,7/9/2023,Had the TV for about a year now and the screen completely went out. It’s showing up static when no damage was done to it.,0
322,8/30/2023,"I purchased my television on 08/26/23, a few days later the tv screen was full of black and gray vertical lineA. I strongly disapprove of this brand!",0
323,1/18/2024,It was delivered on the wrong date when I was aat work and someone stole it. Walmart refuses to give me a refund or replacement.,0
324,1/20/2024,The tv is burnt after 30 days of purchase the speaker stoped working after making a loud ringing noise it was annoying sound,0
325,1/3/2024,broken it was a Christmas gift they just recived 2 days ago set it up and its broken have to take pictures tomorrow,0
326,1/4/2024,it didn't deliver to me but the driver uploaded a pic from my apartment and said it was delivered. Full SCAM!,0
327,12/30/2023,TV screen was busted when I got it. This is the second time this has happened and an exchange is not an option.,0
328,1/9/2024,"I had a Vizio, but the picture wasn't as good on this one. The sound would not mute. Probably a lemon",0
329,12/28/2023,Don't order online. This is the 2nd time I've tried to order a tv from Walmart for the delivery to 'go missing'.,0
330,1/4/2024,Four days into having it out yo after getting it for my kid for Christmas the screen went black and won’t come on!,0
331,12/30/2023,Returned Nov. 10 but not credited to my Discover account. The $49 protection plan I bought with it was returned. The TV was $398.,0
332,12/30/2023,tv does not start. Box has been thrown outnd im recovering from heart surgery. please send replacement and take broken one.,0
